"","X","Hours.Studied","Previous.Scores","Extracurricular.Activities","Sleep.Hours","Sample.Question.Papers.Practiced","Performance.Index"
"8356",8356,4,66,"Yes",5,4,48
"8357",8357,4,76,"Yes",4,7,61
"8358",8358,1,88,"Yes",4,9,59
"8359",8359,2,73,"No",4,0,50
"8360",8360,1,57,"No",7,2,33
"8361",8361,6,81,"No",4,8,65
"8362",8362,3,49,"Yes",4,0,26
"8363",8363,7,77,"Yes",4,7,69
"8364",8364,5,98,"No",9,5,87
"8365",8365,9,83,"Yes",8,9,85
"8366",8366,7,56,"Yes",9,4,46
"8367",8367,4,98,"No",8,5,82
"8368",8368,5,52,"Yes",7,4,36
"8369",8369,5,91,"Yes",7,8,77
"8370",8370,5,99,"No",5,1,85
"8371",8371,9,87,"Yes",9,9,85
"8372",8372,3,81,"Yes",8,5,62
"8373",8373,6,66,"Yes",7,3,54
"8374",8374,8,92,"Yes",7,2,89
"8375",8375,9,41,"No",9,4,35
"8376",8376,7,73,"No",5,1,65
"8377",8377,3,70,"Yes",4,2,52
"8378",8378,1,62,"No",6,6,37
"8379",8379,4,46,"No",5,0,27
"8380",8380,6,77,"No",6,1,60
"8381",8381,3,72,"Yes",5,2,52
"8382",8382,1,51,"Yes",5,9,28
"8383",8383,6,84,"No",4,6,72
"8384",8384,1,51,"No",7,3,23
"8385",8385,9,58,"No",8,7,59
"8386",8386,1,48,"No",5,7,20
"8387",8387,6,49,"Yes",4,0,38
"8388",8388,1,56,"No",6,4,31
"8389",8389,7,89,"Yes",9,0,81
"8390",8390,3,79,"Yes",9,6,66
"8391",8391,6,78,"Yes",7,3,68
"8392",8392,7,80,"Yes",9,7,75
"8393",8393,1,49,"Yes",5,7,24
"8394",8394,1,51,"Yes",6,8,26
"8395",8395,5,54,"Yes",5,5,39
"8396",8396,6,70,"No",9,6,61
"8397",8397,9,54,"Yes",8,6,52
"8398",8398,1,67,"No",9,4,38
"8399",8399,4,43,"No",8,6,25
"8400",8400,8,75,"No",9,8,73
"8401",8401,9,94,"No",7,3,93
"8402",8402,3,40,"No",6,1,16
"8403",8403,2,97,"Yes",8,7,75
"8404",8404,4,83,"Yes",4,6,64
"8405",8405,2,96,"No",7,5,77
"8406",8406,1,73,"No",5,6,44
"8407",8407,3,86,"No",9,2,66
"8408",8408,7,56,"Yes",6,5,48
"8409",8409,1,78,"No",6,9,50
"8410",8410,2,77,"Yes",9,6,56
"8411",8411,1,83,"Yes",4,6,55
"8412",8412,8,90,"No",8,4,83
"8413",8413,5,72,"Yes",9,2,58
"8414",8414,8,99,"Yes",6,1,93
"8415",8415,3,60,"Yes",4,6,38
"8416",8416,7,65,"No",4,3,55
"8417",8417,8,85,"No",5,1,80
"8418",8418,6,75,"No",4,7,64
"8419",8419,7,44,"No",7,1,37
"8420",8420,2,72,"No",6,5,49
"8421",8421,8,40,"No",7,3,33
"8422",8422,5,92,"No",4,8,78
"8423",8423,7,45,"No",4,4,31
"8424",8424,1,76,"Yes",7,3,53
"8425",8425,5,41,"No",5,7,25
"8426",8426,1,96,"Yes",4,2,69
"8427",8427,8,92,"Yes",7,8,89
"8428",8428,4,98,"No",7,7,80
"8429",8429,4,98,"Yes",6,7,80
"8430",8430,2,44,"Yes",5,9,22
"8431",8431,5,65,"No",8,4,52
"8432",8432,1,80,"Yes",7,0,59
"8433",8433,9,90,"No",6,9,88
"8434",8434,5,92,"Yes",8,8,81
"8435",8435,6,86,"Yes",6,1,79
"8436",8436,2,52,"No",6,0,28
"8437",8437,1,51,"Yes",9,5,28
"8438",8438,4,44,"Yes",5,0,19
"8439",8439,7,41,"No",4,9,31
"8440",8440,6,98,"No",5,9,87
"8441",8441,1,43,"Yes",8,9,17
"8442",8442,1,98,"Yes",9,6,75
"8443",8443,8,66,"No",5,6,61
"8444",8444,4,89,"Yes",4,0,72
"8445",8445,5,92,"No",5,9,78
"8446",8446,7,49,"No",5,4,36
"8447",8447,8,52,"No",5,2,45
"8448",8448,7,83,"Yes",7,1,74
"8449",8449,2,41,"Yes",7,4,17
"8450",8450,4,65,"Yes",5,4,47
"8451",8451,1,54,"No",4,1,25
"8452",8452,9,85,"Yes",4,5,81
"8453",8453,3,96,"No",4,6,74
"8454",8454,3,49,"Yes",4,0,30
"8455",8455,9,61,"No",9,2,59
"8456",8456,3,79,"No",9,3,60
"8457",8457,8,64,"Yes",6,1,58
"8458",8458,2,54,"No",5,9,28
"8459",8459,3,52,"Yes",5,4,33
"8460",8460,2,47,"Yes",6,3,30
"8461",8461,1,60,"Yes",4,1,31
"8462",8462,2,60,"Yes",8,0,36
"8463",8463,8,61,"Yes",8,7,56
"8464",8464,9,85,"No",6,1,82
"8465",8465,2,72,"Yes",8,3,50
"8466",8466,7,84,"No",7,9,76
"8467",8467,5,66,"Yes",5,4,52
"8468",8468,3,79,"No",8,1,60
"8469",8469,9,89,"No",9,9,91
"8470",8470,6,61,"Yes",9,8,52
"8471",8471,1,69,"No",7,1,43
"8472",8472,5,48,"Yes",5,5,32
"8473",8473,7,84,"Yes",7,6,77
"8474",8474,4,74,"Yes",5,5,55
"8475",8475,8,57,"No",5,3,52
"8476",8476,5,81,"No",8,0,68
"8477",8477,9,44,"No",9,1,41
"8478",8478,9,66,"No",6,9,63
"8479",8479,9,96,"Yes",8,9,99
"8480",8480,1,45,"Yes",4,5,17
"8481",8481,2,71,"No",7,7,47
"8482",8482,3,47,"No",4,2,24
"8483",8483,4,95,"Yes",5,6,80
"8484",8484,9,78,"No",8,8,79
"8485",8485,6,60,"Yes",4,3,49
"8486",8486,1,57,"No",4,6,27
"8487",8487,9,53,"No",9,6,51
"8488",8488,6,54,"No",4,9,41
"8489",8489,4,81,"Yes",9,8,67
"8490",8490,4,65,"Yes",9,2,48
"8491",8491,3,92,"No",5,0,72
"8492",8492,7,83,"No",9,7,75
"8493",8493,3,71,"No",5,3,48
"8494",8494,2,78,"No",9,1,58
"8495",8495,8,67,"No",9,4,62
"8496",8496,4,99,"No",5,3,83
"8497",8497,8,78,"No",4,0,68
"8498",8498,1,82,"No",7,6,55
"8499",8499,5,71,"Yes",8,3,55
"8500",8500,9,52,"Yes",8,7,49
"8501",8501,1,54,"Yes",5,8,27
"8502",8502,4,57,"Yes",4,7,38
"8503",8503,6,78,"No",7,0,66
"8504",8504,8,45,"Yes",6,7,37
"8505",8505,3,94,"Yes",5,4,72
"8506",8506,5,50,"No",6,0,34
"8507",8507,7,71,"Yes",8,8,68
"8508",8508,1,79,"Yes",8,8,56
"8509",8509,7,59,"Yes",7,6,52
"8510",8510,8,72,"Yes",7,6,67
"8511",8511,8,79,"Yes",6,0,69
"8512",8512,9,47,"No",8,8,45
"8513",8513,6,90,"No",7,0,76
"8514",8514,6,74,"No",7,6,65
"8515",8515,2,44,"Yes",8,8,26
"8516",8516,3,74,"Yes",8,8,54
"8517",8517,4,86,"Yes",4,4,68
"8518",8518,4,53,"No",9,5,34
"8519",8519,8,60,"Yes",7,1,56
"8520",8520,1,86,"Yes",6,1,63
"8521",8521,4,63,"Yes",5,9,47
"8522",8522,4,56,"Yes",5,8,40
"8523",8523,1,57,"No",8,0,31
"8524",8524,3,73,"No",9,9,56
"8525",8525,5,51,"Yes",6,4,36
"8526",8526,6,55,"No",4,6,41
"8527",8527,9,43,"No",7,9,43
"8528",8528,9,64,"No",4,5,61
"8529",8529,9,73,"Yes",6,5,69
"8530",8530,1,67,"No",4,5,44
"8531",8531,9,85,"No",8,7,82
"8532",8532,8,50,"Yes",5,6,48
"8533",8533,2,52,"No",8,4,27
"8534",8534,1,70,"No",7,9,45
"8535",8535,1,99,"No",8,1,75
"8536",8536,6,64,"Yes",6,9,54
"8537",8537,9,78,"Yes",6,5,76
"8538",8538,7,49,"No",7,9,44
"8539",8539,5,63,"Yes",7,4,50
"8540",8540,2,40,"Yes",5,3,17
"8541",8541,1,92,"Yes",4,9,66
"8542",8542,2,64,"No",5,4,42
"8543",8543,1,67,"No",8,8,42
"8544",8544,3,75,"Yes",4,1,56
"8545",8545,6,57,"No",7,5,48
"8546",8546,8,45,"Yes",6,8,40
"8547",8547,3,41,"Yes",8,9,24
"8548",8548,9,42,"No",5,4,38
"8549",8549,5,85,"Yes",9,5,73
"8550",8550,7,47,"Yes",9,9,40
"8551",8551,8,70,"Yes",7,3,62
"8552",8552,3,87,"Yes",4,4,65
"8553",8553,2,58,"No",9,7,37
"8554",8554,2,89,"Yes",4,0,68
"8555",8555,5,45,"No",6,0,30
"8556",8556,1,53,"Yes",7,9,31
"8557",8557,2,42,"No",7,3,15
"8558",8558,9,87,"Yes",8,9,89
"8559",8559,7,40,"Yes",8,2,33
"8560",8560,6,83,"No",4,4,72
"8561",8561,9,69,"No",9,9,64
"8562",8562,7,85,"Yes",9,7,78
"8563",8563,5,58,"Yes",5,0,40
"8564",8564,9,93,"Yes",4,4,91
"8565",8565,6,58,"Yes",9,4,49
"8566",8566,6,48,"Yes",8,1,38
"8567",8567,4,46,"No",8,4,28
"8568",8568,1,85,"No",8,7,62
"8569",8569,5,76,"Yes",4,9,62
"8570",8570,9,89,"No",7,6,89
"8571",8571,8,80,"No",5,1,74
"8572",8572,8,92,"Yes",5,5,85
"8573",8573,5,46,"No",8,9,33
"8574",8574,9,48,"Yes",6,0,41
"8575",8575,3,43,"No",4,9,24
"8576",8576,3,64,"No",9,9,47
"8577",8577,1,88,"No",9,2,65
"8578",8578,9,51,"No",7,5,50
"8579",8579,6,45,"No",8,8,35
"8580",8580,2,57,"Yes",6,0,30
"8581",8581,8,79,"No",8,5,76
"8582",8582,9,60,"Yes",6,1,55
"8583",8583,9,54,"No",5,8,49
"8584",8584,2,42,"No",6,1,19
"8585",8585,2,41,"No",5,2,15
"8586",8586,7,95,"Yes",5,1,86
"8587",8587,4,94,"No",4,3,77
"8588",8588,1,80,"No",6,3,55
"8589",8589,8,79,"Yes",7,9,77
"8590",8590,2,98,"Yes",7,0,74
"8591",8591,3,43,"Yes",6,7,23
"8592",8592,5,71,"No",4,4,56
"8593",8593,3,41,"No",7,7,18
"8594",8594,7,85,"No",8,5,76
"8595",8595,7,68,"No",7,1,57
"8596",8596,2,41,"Yes",4,6,13
"8597",8597,7,73,"Yes",5,9,64
"8598",8598,6,66,"No",5,8,54
"8599",8599,9,99,"Yes",5,6,97
"8600",8600,9,93,"Yes",4,4,89
"8601",8601,2,78,"Yes",5,3,53
"8602",8602,7,83,"No",5,7,74
"8603",8603,5,77,"Yes",4,5,61
"8604",8604,6,57,"No",8,4,41
"8605",8605,1,75,"No",7,6,48
"8606",8606,7,58,"No",4,2,48
"8607",8607,6,66,"Yes",4,8,54
"8608",8608,4,84,"Yes",6,3,67
"8609",8609,1,59,"Yes",5,3,34
"8610",8610,9,60,"Yes",9,7,60
"8611",8611,4,62,"No",8,5,46
"8612",8612,2,69,"No",9,0,45
"8613",8613,8,64,"No",6,1,56
"8614",8614,2,70,"Yes",8,8,49
"8615",8615,5,66,"Yes",5,5,49
"8616",8616,6,73,"Yes",9,6,65
"8617",8617,8,47,"No",5,8,39
"8618",8618,1,58,"No",5,2,33
"8619",8619,1,80,"Yes",7,4,55
"8620",8620,4,65,"No",8,4,50
"8621",8621,5,67,"No",8,9,52
"8622",8622,9,43,"Yes",6,6,43
"8623",8623,7,70,"Yes",4,1,58
"8624",8624,7,55,"No",5,3,45
"8625",8625,8,90,"Yes",5,3,81
"8626",8626,5,49,"No",9,7,36
"8627",8627,5,77,"Yes",6,9,64
"8628",8628,1,87,"No",8,2,57
"8629",8629,9,49,"Yes",7,1,46
"8630",8630,6,84,"Yes",8,8,76
"8631",8631,9,48,"Yes",7,3,43
"8632",8632,3,78,"No",7,8,58
"8633",8633,5,75,"No",8,5,61
"8634",8634,2,90,"Yes",9,0,72
"8635",8635,5,97,"No",5,2,82
"8636",8636,8,75,"No",7,6,69
"8637",8637,2,58,"Yes",9,8,35
"8638",8638,8,99,"Yes",6,7,91
"8639",8639,4,58,"Yes",6,4,40
"8640",8640,1,51,"No",7,7,26
"8641",8641,5,52,"Yes",5,1,34
"8642",8642,1,64,"No",7,2,35
"8643",8643,7,75,"No",6,7,67
"8644",8644,8,64,"No",6,8,60
"8645",8645,3,67,"Yes",8,9,48
"8646",8646,3,81,"Yes",5,7,62
"8647",8647,7,92,"No",8,3,84
"8648",8648,4,78,"No",9,5,67
"8649",8649,3,69,"Yes",9,4,50
"8650",8650,8,44,"Yes",9,3,42
"8651",8651,3,56,"Yes",4,8,37
"8652",8652,7,57,"Yes",9,9,50
"8653",8653,2,82,"Yes",7,2,61
"8654",8654,1,86,"Yes",8,0,61
"8655",8655,6,60,"Yes",9,6,48
"8656",8656,8,61,"Yes",5,9,56
"8657",8657,1,78,"Yes",9,7,54
"8658",8658,9,89,"No",7,2,86
"8659",8659,3,97,"Yes",7,2,77
"8660",8660,3,96,"Yes",7,5,77
"8661",8661,4,45,"No",7,1,25
"8662",8662,1,89,"Yes",7,5,67
"8663",8663,9,55,"Yes",5,4,51
"8664",8664,3,41,"No",4,6,20
"8665",8665,4,90,"Yes",6,8,74
"8666",8666,1,40,"No",4,8,12
"8667",8667,4,96,"No",6,0,78
"8668",8668,1,69,"Yes",8,6,48
"8669",8669,5,97,"No",7,2,79
"8670",8670,5,82,"No",8,3,66
"8671",8671,7,91,"No",8,1,82
"8672",8672,8,76,"No",6,0,67
"8673",8673,4,87,"Yes",5,9,75
"8674",8674,7,62,"No",7,2,52
"8675",8675,4,40,"No",9,9,25
"8676",8676,3,58,"Yes",8,8,39
"8677",8677,6,85,"No",4,0,66
"8678",8678,4,42,"Yes",7,2,24
"8679",8679,3,41,"No",5,4,17
"8680",8680,9,95,"Yes",7,2,93
"8681",8681,5,76,"No",9,3,62
"8682",8682,7,56,"Yes",9,3,47
"8683",8683,6,67,"No",8,0,55
"8684",8684,5,57,"Yes",4,5,41
"8685",8685,7,72,"Yes",8,6,67
"8686",8686,6,54,"Yes",5,6,43
"8687",8687,2,61,"Yes",6,5,42
"8688",8688,3,80,"Yes",9,6,64
"8689",8689,2,66,"No",4,2,42
"8690",8690,3,94,"No",9,4,77
"8691",8691,1,76,"Yes",5,6,52
"8692",8692,8,71,"Yes",5,9,62
"8693",8693,6,99,"No",9,4,90
"8694",8694,2,84,"No",8,9,60
"8695",8695,8,58,"Yes",9,1,49
"8696",8696,6,67,"No",8,5,54
"8697",8697,7,67,"Yes",9,6,61
"8698",8698,1,95,"Yes",8,1,67
"8699",8699,7,49,"Yes",6,9,42
"8700",8700,3,59,"No",7,7,43
"8701",8701,8,64,"Yes",7,4,58
"8702",8702,6,60,"No",8,7,50
"8703",8703,4,53,"No",8,2,34
"8704",8704,8,61,"No",6,1,51
"8705",8705,9,92,"No",7,6,89
"8706",8706,2,65,"Yes",6,4,41
"8707",8707,6,83,"Yes",5,4,70
"8708",8708,5,50,"No",9,7,35
"8709",8709,5,94,"Yes",7,8,79
"8710",8710,3,46,"No",8,7,26
"8711",8711,8,56,"Yes",4,9,46
"8712",8712,8,57,"Yes",5,1,51
"8713",8713,5,46,"Yes",9,9,30
"8714",8714,8,95,"Yes",4,6,88
"8715",8715,8,59,"Yes",6,4,55
"8716",8716,3,77,"Yes",9,6,60
"8717",8717,2,50,"No",6,2,26
"8718",8718,9,83,"Yes",6,3,85
"8719",8719,2,97,"Yes",8,6,76
"8720",8720,9,55,"Yes",6,1,53
"8721",8721,4,90,"No",4,1,70
"8722",8722,2,94,"Yes",5,0,64
"8723",8723,1,66,"Yes",8,0,41
"8724",8724,4,90,"Yes",5,0,73
"8725",8725,9,50,"No",6,5,47
"8726",8726,9,55,"Yes",7,4,49
"8727",8727,4,62,"No",9,9,53
"8728",8728,9,99,"No",8,7,95
"8729",8729,6,98,"Yes",6,4,87
"8730",8730,1,51,"Yes",8,0,26
"8731",8731,6,98,"No",7,7,89
"8732",8732,9,79,"No",4,5,73
"8733",8733,2,42,"Yes",4,7,19
"8734",8734,6,41,"Yes",9,1,33
"8735",8735,2,99,"No",4,9,75
"8736",8736,4,77,"No",7,7,59
"8737",8737,8,87,"No",5,5,79
"8738",8738,7,91,"No",7,0,82
"8739",8739,9,63,"Yes",7,0,58
"8740",8740,7,68,"No",6,9,61
"8741",8741,1,86,"Yes",4,4,59
"8742",8742,2,85,"No",8,6,63
"8743",8743,6,73,"No",9,3,60
"8744",8744,7,59,"Yes",5,9,55
"8745",8745,3,57,"Yes",8,4,38
"8746",8746,9,53,"Yes",6,9,49
"8747",8747,7,57,"Yes",6,2,48
"8748",8748,6,41,"No",5,1,24
"8749",8749,6,40,"Yes",8,1,27
"8750",8750,1,59,"Yes",5,4,34
"8751",8751,5,73,"Yes",5,3,59
"8752",8752,3,80,"No",4,1,60
"8753",8753,7,80,"No",8,4,75
"8754",8754,3,87,"Yes",4,9,67
"8755",8755,5,50,"No",4,8,36
"8756",8756,7,66,"No",9,7,60
"8757",8757,3,62,"Yes",4,8,43
"8758",8758,2,77,"No",7,8,52
"8759",8759,6,83,"Yes",6,7,73
"8760",8760,8,42,"Yes",6,8,36
"8761",8761,4,51,"Yes",7,3,37
"8762",8762,9,69,"No",5,7,66
"8763",8763,8,70,"Yes",8,1,64
"8764",8764,7,62,"No",8,8,54
"8765",8765,7,40,"No",8,8,31
"8766",8766,3,80,"No",4,2,59
"8767",8767,6,59,"No",8,5,49
"8768",8768,5,93,"Yes",8,6,80
"8769",8769,1,45,"Yes",8,2,19
"8770",8770,3,50,"No",6,4,27
"8771",8771,1,74,"Yes",7,0,51
"8772",8772,4,43,"No",9,2,25
"8773",8773,3,68,"No",5,7,48
"8774",8774,4,98,"Yes",7,2,82
"8775",8775,9,49,"No",8,7,47
"8776",8776,3,90,"Yes",5,8,70
"8777",8777,6,68,"No",5,5,57
"8778",8778,6,77,"No",7,6,69
"8779",8779,7,40,"No",7,5,32
"8780",8780,9,79,"No",7,7,78
"8781",8781,7,47,"Yes",9,6,41
"8782",8782,1,96,"No",7,9,72
"8783",8783,8,77,"No",9,0,71
"8784",8784,5,56,"Yes",4,2,44
"8785",8785,9,58,"No",6,2,57
"8786",8786,5,72,"No",9,2,57
"8787",8787,5,54,"No",6,3,41
"8788",8788,2,84,"No",8,0,62
"8789",8789,3,70,"No",4,1,48
"8790",8790,9,60,"No",5,4,59
"8791",8791,7,42,"Yes",7,5,34
"8792",8792,1,41,"No",8,8,17
"8793",8793,3,74,"Yes",5,1,54
"8794",8794,2,80,"No",6,8,55
"8795",8795,1,98,"Yes",5,6,73
"8796",8796,9,55,"Yes",7,8,50
"8797",8797,8,95,"Yes",7,3,91
"8798",8798,5,84,"Yes",9,6,73
"8799",8799,2,90,"No",9,0,70
"8800",8800,1,98,"No",6,7,74
"8801",8801,7,89,"No",7,6,86
"8802",8802,2,60,"Yes",4,6,34
"8803",8803,1,51,"Yes",8,1,25
"8804",8804,2,67,"Yes",6,9,47
"8805",8805,7,51,"Yes",6,8,45
"8806",8806,7,72,"Yes",5,7,62
"8807",8807,6,59,"Yes",6,0,49
"8808",8808,5,79,"Yes",8,0,62
"8809",8809,3,88,"No",4,4,65
"8810",8810,3,60,"Yes",5,1,40
"8811",8811,9,99,"No",8,0,97
"8812",8812,4,91,"No",9,9,79
"8813",8813,9,93,"Yes",6,7,93
"8814",8814,4,78,"Yes",7,3,60
"8815",8815,2,80,"Yes",9,1,61
"8816",8816,4,88,"Yes",7,4,73
"8817",8817,6,98,"No",8,5,89
"8818",8818,6,81,"Yes",4,7,71
"8819",8819,5,75,"No",7,6,61
"8820",8820,1,61,"Yes",8,6,39
"8821",8821,3,65,"No",5,0,44
"8822",8822,5,46,"No",6,2,32
"8823",8823,6,46,"No",4,2,35
"8824",8824,1,47,"No",4,6,20
"8825",8825,9,65,"No",5,1,62
"8826",8826,3,63,"Yes",4,9,42
"8827",8827,3,63,"Yes",8,6,43
"8828",8828,2,79,"Yes",4,8,56
"8829",8829,8,87,"No",4,0,79
"8830",8830,3,51,"Yes",4,1,30
"8831",8831,6,86,"No",8,5,73
"8832",8832,2,47,"No",9,1,25
"8833",8833,7,93,"Yes",6,1,84
"8834",8834,4,48,"No",7,4,27
"8835",8835,9,42,"Yes",9,6,41
"8836",8836,9,93,"No",4,3,92
"8837",8837,7,60,"Yes",5,5,53
"8838",8838,8,70,"No",5,2,63
"8839",8839,3,87,"Yes",8,3,67
"8840",8840,5,86,"Yes",6,3,74
"8841",8841,2,63,"No",4,3,37
"8842",8842,7,43,"No",8,0,33
"8843",8843,8,59,"No",7,3,58
"8844",8844,9,55,"Yes",6,3,55
"8845",8845,7,49,"Yes",6,5,40
"8846",8846,8,82,"No",8,8,79
"8847",8847,9,65,"Yes",9,9,68
"8848",8848,6,68,"Yes",5,5,57
"8849",8849,2,44,"No",9,5,20
"8850",8850,2,50,"Yes",6,6,28
"8851",8851,4,68,"Yes",5,6,50
"8852",8852,9,84,"Yes",6,0,80
"8853",8853,7,54,"No",6,7,44
"8854",8854,2,45,"Yes",6,0,19
"8855",8855,8,87,"No",7,8,81
"8856",8856,7,54,"Yes",5,3,46
"8857",8857,9,82,"Yes",7,8,83
"8858",8858,8,59,"Yes",5,7,58
"8859",8859,3,73,"Yes",7,8,53
"8860",8860,1,99,"Yes",7,5,73
"8861",8861,2,99,"No",7,8,79
"8862",8862,2,41,"Yes",8,3,15
"8863",8863,4,83,"Yes",7,2,62
"8864",8864,6,55,"Yes",9,2,46
"8865",8865,4,58,"Yes",9,7,41
"8866",8866,9,73,"No",6,1,68
"8867",8867,4,88,"Yes",4,5,72
"8868",8868,6,53,"Yes",7,8,43
"8869",8869,6,63,"Yes",4,8,51
"8870",8870,1,67,"Yes",4,7,38
"8871",8871,8,87,"No",6,7,80
"8872",8872,3,71,"No",4,0,48
"8873",8873,6,76,"Yes",4,6,63
"8874",8874,3,49,"Yes",9,0,31
"8875",8875,2,88,"Yes",4,8,66
"8876",8876,5,84,"Yes",5,2,69
"8877",8877,1,87,"Yes",7,0,62
"8878",8878,9,48,"No",7,7,49
"8879",8879,7,63,"No",4,6,54
"8880",8880,3,75,"Yes",6,1,57
"8881",8881,4,95,"Yes",5,6,77
"8882",8882,6,68,"Yes",6,4,56
"8883",8883,3,99,"No",6,6,79
"8884",8884,7,68,"Yes",4,9,60
"8885",8885,6,97,"Yes",8,6,88
"8886",8886,9,87,"No",4,1,83
"8887",8887,5,62,"No",9,1,43
"8888",8888,4,66,"Yes",8,6,48
"8889",8889,3,70,"Yes",5,2,50
"8890",8890,1,82,"Yes",8,3,61
"8891",8891,3,46,"Yes",4,6,24
"8892",8892,3,88,"No",4,1,71
"8893",8893,7,93,"No",6,1,81
"8894",8894,7,84,"Yes",4,8,76
"8895",8895,1,43,"No",9,0,17
"8896",8896,3,53,"Yes",4,2,30
"8897",8897,8,81,"No",7,9,78
"8898",8898,9,81,"Yes",7,3,78
"8899",8899,7,49,"Yes",6,4,37
"8900",8900,7,98,"No",8,2,86
"8901",8901,8,83,"No",8,8,77
"8902",8902,6,73,"No",7,4,63
"8903",8903,3,65,"No",9,6,46
"8904",8904,1,62,"No",5,6,38
"8905",8905,7,48,"Yes",9,8,41
"8906",8906,1,76,"Yes",7,1,51
"8907",8907,1,47,"No",9,2,24
"8908",8908,9,92,"Yes",5,3,88
"8909",8909,7,53,"Yes",8,7,50
"8910",8910,4,46,"Yes",7,0,30
"8911",8911,6,46,"Yes",4,8,32
"8912",8912,1,48,"No",5,4,18
"8913",8913,7,42,"Yes",5,3,29
"8914",8914,6,53,"Yes",5,7,41
"8915",8915,4,56,"Yes",8,8,37
"8916",8916,7,89,"Yes",9,2,85
"8917",8917,3,83,"No",6,3,67
"8918",8918,1,61,"Yes",4,0,30
"8919",8919,4,85,"Yes",7,2,69
"8920",8920,3,65,"Yes",9,9,43
"8921",8921,1,97,"No",5,4,72
"8922",8922,2,67,"No",8,7,47
"8923",8923,5,84,"Yes",5,0,69
"8924",8924,8,53,"Yes",9,0,48
"8925",8925,1,48,"No",7,2,20
"8926",8926,4,90,"Yes",4,8,73
"8927",8927,4,65,"No",5,8,49
"8928",8928,5,41,"Yes",8,0,26
"8929",8929,7,50,"Yes",8,3,44
"8930",8930,8,56,"No",6,7,49
"8931",8931,6,73,"Yes",8,1,61
"8932",8932,1,58,"Yes",6,3,28
"8933",8933,7,78,"Yes",4,6,74
"8934",8934,3,57,"No",7,6,33
"8935",8935,6,52,"No",6,4,42
"8936",8936,8,44,"Yes",5,6,39
"8937",8937,7,89,"Yes",9,5,82
"8938",8938,6,62,"Yes",5,1,48
"8939",8939,9,97,"Yes",7,8,95
"8940",8940,9,95,"No",8,4,92
"8941",8941,1,63,"No",9,1,36
"8942",8942,1,68,"No",5,5,37
"8943",8943,1,87,"Yes",9,9,65
"8944",8944,8,86,"Yes",6,4,82
"8945",8945,7,47,"No",7,1,37
"8946",8946,3,65,"Yes",5,9,45
"8947",8947,2,54,"Yes",8,9,34
"8948",8948,4,96,"No",9,6,78
"8949",8949,3,40,"Yes",8,9,18
"8950",8950,7,67,"No",9,1,59
"8951",8951,8,88,"Yes",5,6,82
"8952",8952,6,86,"Yes",7,5,75
"8953",8953,3,85,"Yes",4,3,65
"8954",8954,6,53,"Yes",5,3,40
"8955",8955,2,81,"Yes",8,5,60
"8956",8956,7,73,"No",4,8,67
"8957",8957,7,98,"No",7,9,95
"8958",8958,4,70,"Yes",8,5,56
"8959",8959,8,45,"Yes",7,5,35
"8960",8960,4,88,"No",9,0,73
"8961",8961,7,44,"No",5,4,37
"8962",8962,4,70,"Yes",7,0,53
"8963",8963,5,76,"No",8,8,62
"8964",8964,7,54,"No",5,9,44
"8965",8965,3,54,"No",8,3,36
"8966",8966,5,91,"Yes",8,1,76
"8967",8967,3,82,"No",4,8,60
"8968",8968,5,44,"No",6,5,28
"8969",8969,3,67,"No",7,9,48
"8970",8970,7,72,"No",7,2,62
"8971",8971,1,50,"Yes",4,1,19
"8972",8972,9,82,"No",9,5,80
"8973",8973,9,45,"No",7,9,46
"8974",8974,5,62,"No",4,5,47
"8975",8975,9,79,"Yes",7,8,79
"8976",8976,6,41,"Yes",7,4,27
"8977",8977,5,54,"Yes",8,8,43
"8978",8978,3,62,"No",4,4,43
"8979",8979,8,61,"No",9,1,56
"8980",8980,4,48,"No",7,0,27
"8981",8981,3,86,"Yes",9,8,70
"8982",8982,6,79,"No",6,9,70
"8983",8983,8,69,"No",4,6,61
"8984",8984,9,55,"Yes",4,2,53
"8985",8985,6,98,"No",4,5,87
"8986",8986,5,85,"No",8,9,68
"8987",8987,2,86,"Yes",4,3,61
"8988",8988,2,91,"Yes",8,8,70
"8989",8989,9,69,"Yes",6,1,65
"8990",8990,2,84,"Yes",5,3,61
"8991",8991,2,48,"Yes",8,0,27
"8992",8992,3,40,"No",7,6,22
"8993",8993,3,98,"Yes",4,3,81
"8994",8994,4,77,"No",5,4,60
"8995",8995,7,47,"No",8,0,41
"8996",8996,9,98,"Yes",9,1,98
"8997",8997,2,98,"Yes",9,3,79
"8998",8998,4,91,"No",7,1,77
"8999",8999,9,57,"No",5,0,51
"9000",9000,2,66,"No",6,9,43
"9001",9001,1,57,"Yes",8,0,27
"9002",9002,8,71,"No",9,5,69
"9003",9003,9,97,"Yes",9,1,98
"9004",9004,7,88,"No",8,2,80
"9005",9005,8,71,"No",9,4,68
"9006",9006,4,92,"No",6,2,76
"9007",9007,4,87,"Yes",9,5,72
"9008",9008,2,84,"Yes",8,6,64
"9009",9009,8,93,"No",4,9,87
"9010",9010,2,75,"No",9,5,53
"9011",9011,9,75,"No",8,1,71
"9012",9012,4,60,"Yes",4,8,40
"9013",9013,1,85,"Yes",9,1,58
"9014",9014,4,71,"Yes",9,5,55
"9015",9015,3,70,"Yes",8,8,50
"9016",9016,6,76,"Yes",7,8,64
